hour,weather,traffic_delay,day_of_week,target
20,0,4.188539012573973,4,0
5,2,9.483654779819808,5,0
0,0,13.421650493716859,4,0
4,3,32.6844076641606,0,1
8,2,32.95380763665635,1,1
11,0,20.54059902668268,0,1
13,1,0.5368481540788044,3,0
1,0,12.837477236277488,6,0
16,0,23.167642302627566,2,1
13,0,0.26158841976680236,2,0
12,2,11.96710624745231,3,1
8,3,29.25402981084038,3,1
14,1,9.63972218419858,6,1
21,0,0.06171984746951911,6,0
14,3,0.16611681543419307,2,0
23,3,8.084159922306497,6,1
10,2,2.5264336346325607,6,0
15,1,16.3797939095576,6,1
16,2,18.50613657453086,5,1
3,3,2.9380299057649255,1,0
0,3,32.91043926669785,6,1
7,3,8.74846766804191,1,0
16,2,2.3120635815561386,1,0
2,1,21.674852042292297,3,1
19,0,23.407894907174295,6,1
14,2,15.295442094418036,2,1
14,3,28.807421196614392,5,1
23,2,20.055305968896732,2,1
21,3,32.08223568099084,6,1
13,0,8.534451392135715,2,0
22,0,20.650931550148993,6,1
13,1,124.50484489008393,5,1
23,3,19.361010326554887,0,1
1,1,1.8186866519580622,5,0
12,1,10.957089502600843,0,0
13,0,13.277252255127275,4,0
23,2,2.871233888384327,0,0
18,2,49.40869261402847,1,1
6,1,2.8961235070318465,1,0
2,0,2.9321582688956074,5,0
14,3,37.00608431050953,1,1
22,2,9.38808889457073,1,1
13,1,0.9790943299174847,4,0
10,2,13.676545753908695,1,1
14,2,13.813005883289991,3,1
12,3,1.000124163961678,3,0
17,0,53.91581448172935,3,1
5,3,11.77992277488399,0,0
2,0,12.30774588053257,5,0
18,2,11.013144763082622,5,1
14,1,14.152299907297662,2,1
22,3,4.603987740026652,4,1
4,0,5.079186184936517,3,0
9,2,10.741296978158246,3,0
6,0,24.651580767186047,1,1
16,0,0.7672613023234219,3,0
6,0,13.872565256707393,1,0
21,2,24.658743443664008,1,1
11,1,2.560352859121015,2,0
16,1,0.22704784997066826,0,0
12,1,5.625056175849008,1,0
19,0,13.30621189830269,1,1
3,2,2.2324285457839745,5,0
9,0,8.330086428574385,2,0
2,1,12.055198983795226,1,0
8,1,13.702535398385946,4,0
12,2,4.811588007604673,0,0
17,0,7.663125274445491,4,1
14,3,22.599106869680465,3,1
3,3,42.50795032979137,0,1
14,1,29.694522056793772,3,1
21,2,12.461452206900617,5,1
1,0,7.921937121664978,6,0
14,0,6.073502838929921,6,0
7,1,2.0022263264304443,6,0
7,1,1.6899945242036016,1,0
16,0,17.488484734478188,2,1
11,0,4.51240973074077,4,0
18,1,4.408755772636387,3,0
9,0,94.75837303877213,1,1
8,3,3.1224563713958933,6,0
4,1,2.403583422868029,4,0
5,0,1.5585108544250297,4,0
19,1,13.005558167735373,5,1
1,2,14.827431488372302,5,0
23,1,6.817339252660175,6,1
12,1,11.499107434019885,3,0
5,2,23.295830434409808,6,1
4,3,25.564816637674255,6,1
0,0,47.519916203092194,1,1
20,2,26.081926374577552,2,1
21,1,12.48067201528517,6,1
20,0,2.9704903778391754,3,0
5,2,1.5764675474626426,4,0
5,0,0.840809493380537,4,0
22,0,16.47284809881323,0,1
15,2,24.7177122408343,6,1
3,0,10.66001509954173,1,0
10,3,0.8440190509026821,0,0
23,2,11.50095561253811,5,1
22,3,41.17443092237316,2,1
8,1,13.655121620717585,3,0
22,0,24.865837782737557,6,1
2,1,24.15302168715432,4,1
18,1,40.35221856715816,1,1
7,0,22.060066474427426,4,1
4,2,20.65707690969472,6,1
3,0,4.000607184012488,5,0
23,1,0.9269367733335158,0,0
5,1,10.93470786964763,6,0
1,2,1.9932747315510737,0,0
19,0,49.13005633697984,3,1
10,1,5.135765196577588,1,0
3,3,28.75414793110631,5,1
14,1,7.3561474047649105,1,0
5,1,5.855564619789001,3,0
21,2,41.03715847084794,5,1
16,3,6.772382164050687,5,1
23,1,7.4215262197206835,0,1
5,1,1.6822825625716238,0,0
18,3,16.6502560879717,0,1
1,0,5.112855239995691,4,0
14,0,13.21400468422814,2,0
10,1,13.42350607479572,6,1
7,1,19.051672841556147,0,1
18,0,20.51158780670508,2,1
12,2,10.83717035479983,2,0
11,3,6.029387736886293,1,0
4,3,27.251627058432305,3,1
5,2,5.563034840135442,4,0
21,2,10.624189267021011,2,1
3,2,7.693731668910724,6,0
18,2,28.97343413443477,4,1
19,2,8.482356591974288,1,1
0,2,7.318828638341557,0,0
19,3,17.55921615872645,5,1
16,2,13.83618306853652,2,1
11,0,1.701677184053818,3,0
14,2,10.644295855320404,5,1
0,2,19.947484850953447,1,1
13,3,72.56554882648857,4,1
5,3,14.879236104173687,6,1
4,2,6.937511289841134,0,0
10,3,3.84568934930928,4,0
3,1,30.933485193201392,3,1
12,3,25.275780097856106,2,1
10,3,3.9970853723163606,3,0
2,3,3.3590096445145026,4,0
0,3,18.836191988204963,4,1
5,0,5.673996908523428,5,0
17,0,5.487871815777704,3,0
23,0,2.478254613964093,3,0
9,2,4.597378493138795,3,0
4,2,8.36633617014109,0,0
22,1,19.79851988144249,6,1
9,0,6.149058521954608,4,0
11,2,5.975949866808151,1,0
1,3,5.030271278189039,0,0
12,3,9.759468947380238,0,1
7,0,2.9884155184467085,0,0
1,1,9.972207827767589,5,0
19,1,18.269836437914552,6,1
0,3,0.4536488336984832,6,0
4,1,0.14741268756704606,1,0
8,0,1.1714163921180214,3,0
16,3,11.507075541135547,5,1
8,2,28.90905800071721,4,1
10,2,0.07344651017709791,2,0
14,1,41.38888251931782,5,1
23,3,1.6854162981106706,2,1
5,3,27.67583997889619,4,1
22,2,9.89147287693396,1,1
2,3,16.15382111745164,6,1
16,3,10.721170589920725,2,1
4,3,9.723990418869587,0,0
11,1,27.018006985533223,5,1
17,3,21.15182256847197,2,1
13,0,9.907360914638867,4,0
20,1,1.775604458907216,6,0
23,3,1.8393458838543963,0,1
10,3,24.25747489757527,2,1
8,0,11.30590310623792,6,0
1,1,9.854807782688567,4,0
11,2,17.118108497820412,1,1
2,2,29.368087460964897,4,1
2,1,14.868170190208897,1,0
0,3,21.585803721557898,6,1
7,3,21.739823915912396,6,1
21,2,6.606939175426347,0,1
7,2,4.804797979059356,4,0
10,2,24.229128787152362,3,1
8,0,7.102436798854087,5,0
4,2,35.04771448102881,3,1
13,0,1.0835724595128946,3,0
2,1,0.8997140341036275,3,0
20,3,39.26029240722196,5,1
4,2,15.681259635716508,3,1
4,3,7.160847155444513,1,0
18,3,21.101155348986772,4,1
13,2,16.73607808857457,6,1
3,2,11.363719105481726,0,0
12,1,1.5616418560818965,3,0
9,0,25.084035363793667,6,1
17,0,30.15132838184167,3,1
7,3,2.834188132330954,0,0
7,2,28.508052432521687,0,1
6,1,31.537252016084672,3,1
7,1,11.958581267987887,1,0
13,1,16.014513168415817,6,1
18,1,7.22476362367111,0,0
5,1,4.964933512527221,4,0
0,0,19.20110316979305,6,0
22,0,29.693959283372727,4,1
14,0,15.92311005807706,6,0
0,2,10.749019683149472,1,0
16,3,2.5961124933844877,5,0
0,1,0.8241103223811438,2,0
14,2,8.850516174559182,1,1
22,1,0.7591328831219195,3,0
1,0,12.636358478650502,2,0
13,2,7.236711591085741,3,1
20,0,21.232086134209677,4,1
7,1,5.471654369831635,0,0
7,1,13.483493860159177,6,0
18,3,11.572584068578905,3,1
6,1,0.0708534600902859,4,0
18,0,1.127148666833118,1,0
5,1,5.145135789093691,3,0
5,3,32.08597280476262,4,1
2,3,2.385198956487156,0,0
6,0,18.614445287315238,6,0
18,2,54.383819113176095,3,1
7,1,23.450310582455646,5,1
9,3,4.174797760821094,4,0
19,1,35.84917239102071,3,1
14,1,1.4659646960507409,0,0
14,2,9.470679499016784,6,1
0,3,32.77761959792384,3,1
19,1,15.377599526045852,3,1
6,3,8.00743692668723,6,0
3,0,5.196899426098418,5,0
5,0,7.052440356069764,4,0
0,1,10.667888789013617,2,0
4,3,5.763862242043996,6,0
22,1,52.090978567260144,3,1
0,3,40.563334991091935,2,1
3,3,30.680990311268943,1,1
21,2,8.218305771414666,3,1
1,2,17.630866185885836,2,0
9,2,34.96929188543291,1,1
4,1,28.499810145356726,5,1
9,2,8.024905343594083,4,0
0,2,1.7882755611700245,3,0
21,0,1.1796487229201778,4,0
5,3,12.908017778280609,1,1
12,3,15.434667624380774,4,1
14,2,28.441068484989533,4,1
3,3,5.190583197811635,6,0
12,0,2.7492991645353735,0,0
23,0,7.146503854415762,1,0
19,2,6.544474320539813,4,0
23,0,2.1315596988873264,2,0
14,3,16.734056813714936,1,1
7,1,10.660259039576195,0,0
4,3,19.154753700862152,3,1
14,1,6.52397542895836,5,0
3,2,5.911251645895162,4,0
11,1,9.596253318168998,2,0
12,0,31.483322561629418,0,1
1,3,0.6167259796379994,1,0
18,1,24.50848110799488,5,1
18,3,6.906446780195743,5,1
3,2,28.925963607143263,4,1
3,2,24.307711071226024,0,1
10,0,6.433184348063053,0,0
4,2,17.756501685967997,2,1
19,1,2.6087443255355147,3,0
10,2,33.99112925048529,3,1
9,0,7.77508327771227,6,0
7,3,9.121770926466542,3,0
5,3,18.350344394980958,6,1
5,2,25.792160082546378,5,1
7,1,4.04454311094051,5,0
22,0,16.241828495463913,1,1
14,1,7.463657696003412,5,0
13,0,6.899680880068471,5,0
10,2,17.568994320108082,0,1
11,0,7.345340501944089,1,0
12,0,6.372207655204846,0,0
7,2,27.108129664447027,2,1
17,1,1.6016915582827496,6,0
0,2,16.900206106146605,6,0
14,0,4.289760599691386,2,0
7,2,0.23429392574994234,6,0
10,0,2.7365802945086686,1,0
11,2,13.996271855759314,1,1
11,3,18.523037872558152,5,1
3,3,0.3192399185057749,6,0
15,2,0.5565811951909551,2,0
3,1,34.92502412102357,4,1
4,0,1.1419750308502024,3,0
23,3,33.69054210991815,5,1
4,1,3.8847849935975223,3,0
7,0,20.207131686858325,2,1
9,3,5.560157405539349,6,0
16,3,29.358573744816088,6,1
8,2,18.0823525954346,3,1
21,0,7.70778947306557,4,0
18,1,1.1905588842342625,6,0
13,1,19.79076515578961,4,1
7,1,14.391291551985914,0,0
8,0,0.04373947696176641,1,0
21,1,0.1419675512789966,3,0
10,1,24.815977919338557,6,1
22,1,4.504413867272694,4,0
0,2,15.164530467299462,6,0
13,2,9.082936358412521,1,0
4,0,29.863771224357805,1,1
20,0,37.32669396101696,0,1
13,1,86.2052638583273,1,1
3,2,2.502939406922504,1,0
21,3,29.81267929647506,5,1
22,3,4.639130616006657,2,1
0,1,13.40385060918027,6,0
21,1,10.571400255387806,0,1
22,2,0.2722782708831098,0,0
18,2,40.494821106076145,3,1
7,2,1.2234726291601756,1,0
14,0,17.481810033344612,3,1
20,0,23.05723571516229,5,1
14,1,23.792256424057232,4,1
8,0,2.1839645057341652,1,0
20,2,8.901426912897783,4,1
8,2,26.529043305742054,2,1
9,0,5.407645961131054,5,0
19,3,9.459592297258666,1,1
20,1,4.7781800666487655,3,0
8,3,9.341768414884555,3,0
2,1,32.817155010739015,1,1
19,3,9.107961857277644,6,1
10,0,12.175988646576585,3,0
5,1,7.76212229389321,6,0
1,1,9.246047533576432,1,0
6,1,0.22935757910931526,0,0
17,2,5.005796132350791,3,0
1,2,8.605994719400334,6,0
16,3,15.068510834600012,1,1
10,0,8.968971366034314,1,0
11,2,6.183200874349275,6,0
18,1,7.367765126204324,3,1
21,2,4.161884191080572,0,1
23,0,38.75320351120737,3,1
6,2,11.064112592772133,1,0
19,1,0.2025025875451838,0,0
5,3,0.29456736697274855,4,0
20,1,54.157477407571925,2,1
23,0,3.7548481291490576,3,0
0,3,24.568200386978077,5,1
16,2,0.900634489608199,1,0
10,2,38.10554263959064,0,1
21,2,31.121826204366638,6,1
17,3,12.697733182337775,6,1
20,1,0.13559084613186365,6,0
16,3,4.4722677229780174,0,0
6,3,7.833927716989058,4,0
16,0,9.244573217865728,3,0
19,3,5.300465561127465,5,1
8,2,0.5025431125610597,6,0
16,1,13.37863370606512,0,1
19,1,11.139936145266612,6,1
21,1,4.99020486923899,4,0
21,2,0.5807377033813979,1,0
7,2,78.30420695965458,6,1
16,2,9.866300560798578,4,1
6,2,21.159066572400487,3,1
0,2,9.030798194353027,6,0
12,3,0.6619476862248924,4,0
22,2,5.557278276328968,0,0
18,2,5.787366989975675,0,1
23,2,27.335096100208858,2,1
18,2,15.929721018297782,4,1
16,1,4.832651558118375,1,0
12,2,51.50888701203086,6,1
15,3,5.818986837630968,5,1
7,3,95.08579203685169,5,1
18,3,83.44867707394128,3,1
17,0,3.1832492324751027,2,0
0,1,5.625663381179451,4,0
13,2,9.984270097410246,1,1
18,0,16.364156706367616,2,1
14,2,11.263152390003551,0,1
17,0,52.32167084308347,3,1
1,0,19.30972731030046,6,0
21,3,3.5747115930694746,6,1
16,3,1.665608419496104,6,0
17,0,17.490586607903985,4,1
5,3,2.5876912356114463,5,0
18,0,23.244687403427275,1,1
3,1,5.5885084120392,6,0
0,3,5.937770447762852,6,0
7,3,0.16285677260934392,0,0
22,3,18.110240833403502,2,1
6,1,1.8032169206314168,6,0
2,0,22.234189640530886,3,1
9,2,10.155205082574577,2,1
9,3,23.006597260645517,5,1
18,0,13.153401687657206,2,1
13,1,1.2904496047990652,1,0
1,2,21.764242885032317,0,1
0,3,1.085326626521523,4,0
22,1,9.77149331624042,1,1
22,1,2.8374595466215204,5,0
17,2,20.935184565809596,3,1
6,0,36.386761219491525,5,1
7,3,12.115788666965631,5,1
0,3,11.234570151369722,2,0
22,0,21.656513075134672,3,1
2,0,0.07637630972363704,1,0
23,0,37.47145458733245,5,1
22,2,3.299394700291324,1,1
7,2,62.139368064193654,6,1
21,3,19.991528443115456,6,1
14,2,22.324982559650284,6,1
4,1,16.01555782481692,4,0
2,3,9.570319308946775,2,0
18,2,12.716438792973555,1,1
0,0,0.7127101367650133,6,0
14,1,14.670876805639972,6,1
7,0,14.756427311305805,3,0
1,3,33.27376910471852,5,1
2,0,10.567865563532491,6,0
23,2,1.2042371251298927,4,0
13,2,5.483484967520497,3,0
23,3,15.990553666563498,2,1
13,0,4.10193210436911,4,0
10,3,4.9385613258178065,4,0
15,0,25.76111212719434,4,1
3,1,13.167583503038212,5,0
19,2,10.655237299645515,6,1
4,3,5.750828231295552,0,0
21,1,19.69164616119086,4,1
20,1,5.089229828487254,3,0
13,3,20.037641818921802,3,1
22,3,1.09019726033762,2,1
15,1,29.986331837143055,1,1
17,0,10.384207245040017,1,1
6,1,8.657366732950374,0,0
9,3,14.163541816308262,5,1
6,1,14.680156474235682,6,0
0,0,2.124061372709476,5,0
22,2,21.17317271309112,6,1
20,2,4.842972832793754,4,1
18,1,35.30215809744126,6,1
15,0,25.543925965033193,0,1
18,2,6.375822024367737,2,0
3,1,24.733544701248377,2,1
17,1,6.609946532462065,1,0
1,0,1.5962107503887746,2,0
0,3,49.00848524433944,4,1
14,1,15.85926339063584,3,1
4,3,9.13483503432143,2,0
19,3,7.60682118083201,0,1
10,2,5.889092122899988,4,0
9,3,59.80733807801166,2,1
1,0,2.1710045353024108,5,0
2,2,5.670778435339058,6,0
22,2,9.968327059354452,2,1
22,2,9.751302293346201,5,1
11,1,9.5618981155821,4,0
19,1,2.899836360806005,2,0
4,3,2.3486234624647646,5,0
4,2,4.410887168907954,3,0
5,2,36.89317263383641,1,1
8,0,1.7995502124797784,4,0
1,3,21.246671463312264,5,1
20,0,21.254297217481195,0,1
11,3,24.892853037138156,2,1
2,3,32.65455726337632,5,1
19,1,4.578247133511268,6,0
21,1,3.81485976558403,5,0
11,0,9.396512251820578,5,0
23,3,4.620091577383635,6,1
16,2,19.88137532837237,1,1
9,1,15.156531407376589,6,1
23,2,31.190145764271282,6,1
13,0,1.295436961657378,0,0
22,1,36.99127343758161,6,1
16,1,5.208267625989708,0,0
17,3,10.120604152469351,3,1
18,0,8.660129784849593,6,0
16,3,21.426236186255625,1,1
13,1,8.179530180942008,6,0
8,0,43.116835716954895,5,1
7,1,34.92375713425804,4,1
1,0,30.854772120454854,1,1
12,1,1.1088698232932963,6,0
6,2,28.888766491716595,1,1
8,2,22.82384016402303,0,1
21,3,1.6390714164879365,3,0
21,2,1.7044916403970238,3,0
10,1,1.5998171455860066,1,0
13,1,0.1709594450928246,1,0
3,2,11.932161222243746,6,0
12,3,54.399442178278036,2,1
1,2,8.662087566312414,5,0
22,0,11.672653351565774,0,1
4,0,51.616139555861075,5,1
10,0,4.419235393562053,4,0
5,2,29.328680325094812,4,1
17,2,11.857777664134229,3,1
20,2,12.641301044610486,0,1
9,0,6.3050387753769765,5,0
3,3,12.368818065114805,3,1
8,1,1.1393318571266509,4,0
5,2,21.6998130240596,1,1
1,3,5.025542017075441,0,0
16,1,32.78648175129934,0,1
4,1,6.879445050397151,5,0
5,1,2.311682142067729,6,0
11,3,17.855071431532913,2,1
22,3,2.6972769869684967,5,1
20,0,21.016888025230788,1,1
9,3,51.68299393767086,6,1
21,3,22.68146070934636,6,1
20,3,0.3405760306057464,6,0
5,1,13.740078641429802,1,0
7,2,17.83186307797923,3,1
1,0,26.1838761780166,0,1
11,2,0.864473381243781,3,0
12,2,9.81200775533589,1,0
20,3,11.497736507907497,2,1
6,0,2.7791362695861026,0,0
9,2,5.839074710464359,1,0
12,2,8.703217701013962,2,1
16,0,26.865268080390855,5,1
20,3,39.76248462538646,4,1
13,2,14.849980620690847,6,1
1,1,7.536543351569343,1,0
21,2,4.39606887692723,4,1
10,1,60.37383167162958,3,1
0,3,61.13578477215412,4,1
18,2,38.84939783706103,1,1
20,0,23.103516438357673,4,1
3,0,5.912972026801524,6,0
18,2,25.47407652311643,0,1
20,3,7.883836474603328,1,1
10,3,5.935092844735972,2,0
7,0,20.489458007328725,4,1
10,2,1.2450827106244347,0,0
3,3,0.7467227228344383,6,0
16,0,8.911850314571867,3,0
6,1,8.849082309129198,3,0
7,2,33.89922922586616,6,1
2,1,2.0227512907134484,4,0
21,1,1.9735813132236764,3,0
1,3,2.3928970613125564,2,0
22,3,0.4528102330355447,1,0
14,3,1.116517685096392,0,0
23,2,16.176404849692414,5,1
21,1,8.473534694595022,4,1
21,2,21.63364451519899,3,1
4,3,73.5895053976647,1,1
23,1,16.139617664602145,5,1
0,2,0.7765943614298836,2,0
3,2,1.6566489101438524,3,0
14,0,31.929991689506693,3,1
19,2,11.24563423709542,0,1
18,3,26.130588299748684,2,1
2,2,29.13305071785372,2,1
19,1,39.398686330400366,4,1
10,2,44.884833062738146,5,1
16,0,12.139344073317226,0,1
12,1,6.255935330277466,4,0
10,1,48.999292326681086,0,1
1,0,11.891410494956153,2,0
8,3,0.9961476317789338,0,0
1,1,15.44090674209196,0,0
20,3,13.289505799214595,0,1
8,1,33.92062130517856,1,1
8,1,15.884551419199568,1,1
7,3,6.439892537145286,5,0
16,1,50.82083822768222,5,1
0,3,24.263524568851288,6,1
10,0,14.930724136972817,2,0
7,3,5.199282365152745,0,0
9,0,7.015062396751869,2,0
6,1,16.628572343602297,1,0
2,3,1.1205431497530212,0,0
2,1,4.4494415480000935,4,0
17,3,18.771257121227013,1,1
4,0,9.809430958428775,1,0
11,0,7.7223431525804065,1,0
11,3,2.463528771281993,6,0
18,0,8.746887084918969,0,0
5,1,22.090336101327672,5,1
1,1,4.598139214614157,3,0
11,2,0.08119750456952418,4,0
18,0,16.56213381352042,4,1
4,1,53.97275552957075,2,1
11,3,14.002566756589609,0,1
16,0,1.916168681675406,5,0
16,1,5.801117089986491,1,0
9,0,30.333629931912842,3,1
22,3,3.970582493319284,0,0
16,1,14.03576975327219,0,1
14,2,7.729313658720986,6,0
11,2,3.4949487778978323,5,0
15,0,25.18237401384026,3,1
23,3,20.370343465347997,1,1
18,1,16.25250376153456,0,1
7,3,4.044422251066213,4,0
20,1,1.5447335686627797,4,0
16,0,12.875965083957205,3,1
22,1,12.100713621067053,1,1
4,3,3.1309380103804094,3,0
21,3,0.8683571356895559,0,0
15,0,1.262279467398268,6,0
5,3,73.94479048873482,6,1
7,1,22.95828466837446,4,1
17,0,38.26328850948875,6,1
11,1,3.254714727113231,2,0
14,3,48.49786816342208,3,1
8,0,2.3087117679340334,6,0
12,1,10.6721673305193,2,0
14,3,26.552525258581785,2,1
9,3,6.457206454878601,5,0
15,2,8.296306192018605,4,0
6,3,2.0576724009204073,3,0
16,1,1.9673882126856321,2,0
22,0,14.496726310850235,0,1
20,2,16.8835424554144,6,1
21,3,22.531135722731737,5,1
6,3,12.202020785008177,1,0
13,3,15.566679473347897,6,1
14,1,0.20414192596867203,6,0
20,2,2.6541139638518723,6,0
6,1,62.910583432708826,5,1
8,2,1.1855426935264335,1,0
18,0,17.034819444746894,4,1
15,1,2.9052755536020443,3,0
7,1,18.919717182643378,3,1
17,0,18.36214303784714,1,1
22,2,4.002495182826649,6,1
17,3,4.71315070833426,0,0
19,0,15.95319726665371,1,1
6,3,7.416560684153208,1,0
2,3,3.245274462577748,3,0
17,0,19.733602284481883,2,1
9,2,2.511154698446806,0,0
6,3,29.032057222885587,3,1
16,0,10.843878395705572,5,1
13,1,1.675719973257548,1,0
23,1,17.766098835915944,2,1
2,1,10.983405389259,0,0
11,0,5.308558341347064,4,0
12,1,8.236725446626636,0,0
1,3,5.31454660427068,0,0
2,1,4.578036640337751,6,0
4,1,2.67987569161041,1,0
10,3,6.759301832109975,1,1
7,1,4.334988218862964,4,0
22,3,17.253376003305426,4,1
22,1,17.27434622758362,4,1
11,3,10.452516829817087,3,1
6,1,22.572420780958733,3,1
14,3,27.614849400977256,1,1
23,0,13.004170027760852,1,1
16,3,14.471786127898238,4,1
3,1,4.9878049410622936,3,0
21,1,33.78824994762074,2,1
12,2,0.3675573891717721,3,0
17,3,6.429527656872699,1,0
0,0,19.191247721553065,3,0
15,3,1.2521836018974177,1,0
12,3,3.034855583481755,4,0
9,0,13.347862617950652,6,0
11,3,12.314492537038452,4,1
1,0,20.144402728837782,4,1
22,0,25.118660338393678,2,1
2,3,2.064460954653324,6,0
9,3,0.2782802880498847,2,0
1,1,17.550263928194738,1,0
22,1,5.379978042854223,0,0
12,2,14.751847073669781,5,1
12,2,2.4473973999961363,2,0
17,3,9.49603017051392,1,1
2,0,10.530540929970858,6,0
6,2,13.194964284998438,3,0
13,3,10.797604895412059,6,1
19,2,10.268484718842105,4,1
16,0,6.068501141024789,4,0
20,3,1.1076085514632033,4,1
11,0,1.4067534323217166,1,0
15,3,8.53154304239158,4,1
23,2,6.596030615542458,2,1
11,1,10.88923399672086,3,0
14,2,5.454159157975705,4,0
9,2,17.466959464091623,1,1
6,1,29.921523859541917,3,1
19,1,5.3257836781197225,4,0
4,3,3.216176913424112,0,0
0,3,1.8525376009283034,4,0
16,0,14.366617639663769,5,1
2,0,8.800920142928167,6,0
12,2,3.1241144274128563,2,0
13,1,15.88236931139685,3,1
23,0,2.4110404384113826,2,0
17,2,12.121661740723004,0,1
3,1,11.234604643950219,0,0
17,3,19.876735988293674,5,1
4,2,0.8502956898089633,2,0
15,3,32.82183770619195,3,1
0,0,18.20992923713925,0,0
20,0,3.652604755902885,0,0
13,1,3.039186749562637,4,0
14,2,8.47553736876572,5,1
8,3,25.52044710230347,6,1
14,1,27.767865139671606,1,1
16,0,11.023797281336924,6,0
23,0,29.57882356004222,6,1
3,2,0.08187870254970675,0,0
11,3,0.5371223900559997,3,0
4,2,36.425897576363,3,1
4,3,22.396968149382865,4,1
10,3,8.986823515980612,3,0
5,2,21.012602492691787,4,1
6,1,46.73107473443173,0,1
23,2,22.182035636047058,0,1
13,2,27.71269839124473,6,1
23,0,21.444704661340666,0,1
10,0,2.762648808296032,0,0
12,2,26.898077574401558,1,1
1,2,3.2557228628329864,5,0
6,0,33.469508666125016,6,1
19,3,9.20533606435754,6,1
3,2,16.950464761203634,5,1
7,1,10.314660695684909,1,0
19,1,1.4805894196172933,0,0
21,1,5.152622421898947,3,0
20,2,61.778194741787765,4,1
18,3,48.55359286691216,6,1
12,3,5.795681448675725,5,0
13,0,83.97838671922122,2,1
9,2,28.018388999947213,4,1
10,3,14.161077393197957,2,1
1,2,0.614277235778207,2,0
8,0,34.7573861220566,6,1
16,0,12.227325096488308,0,0
2,0,30.42850626199859,2,1
23,1,26.975338460024005,0,1
5,2,26.84698026046371,1,1
4,0,17.968561876744623,3,0
4,2,5.167281764767913,2,0
21,1,6.145717659910044,6,1
14,1,5.532714093171463,3,0
22,0,0.3037447007653689,0,0
16,0,13.104537004879994,2,0
8,3,18.00138865461806,4,1
2,2,28.848468385136957,6,1
19,0,2.2652290895626694,1,0
16,3,11.784962889610306,5,1
9,2,0.12060567082971307,1,0
2,0,1.4988572815476764,2,0
17,3,0.8360484910310082,6,0
17,3,19.390859991489307,1,1
16,2,1.2680095878292916,5,0
23,3,18.90565979527635,4,1
2,2,4.307727052319196,3,0
2,2,31.520763247982806,4,1
5,2,25.161735911626494,1,1
12,1,47.490770525185944,5,1
23,3,32.2817339795299,3,1
14,2,40.61987234356462,6,1
8,0,29.357551206151314,5,1
3,1,17.73228422579164,4,0
13,1,2.799627876334777,0,0
4,3,4.755788274802648,0,0
1,2,3.587702411732793,3,0
10,3,13.879434354490709,3,1
8,1,10.506200873917633,3,0
23,2,30.270117211764738,0,1
2,0,45.760072515041465,4,1
8,2,7.784376322861703,3,0
2,1,10.588944535815553,0,0
1,0,53.37637919124904,3,1
11,2,4.849409564017239,3,0
9,0,23.58146540984699,5,1
8,0,3.828027734250482,3,0
14,1,17.16011378273696,0,1
7,0,4.387718505283419,4,0
4,3,32.278040294245685,0,1
10,1,12.36517753632954,0,0
1,3,3.085700910525231,3,0
23,0,3.811179208192245,5,0
14,3,10.213809328500217,2,1
5,2,48.89625855188332,6,1
7,0,22.021820548121063,2,1
4,2,10.050534120520368,2,0
15,3,6.180983401316875,0,1
17,2,11.953251685355035,3,1
5,0,20.696386444104473,6,0
4,2,22.982194753834126,2,1
15,3,5.88694796420707,1,0
12,3,19.156717709595373,1,1
4,3,16.084906954858937,1,1
12,0,47.953886983659224,4,1
16,3,40.124372840727126,3,1
17,0,23.36544772615012,0,1
7,2,19.27745487598579,0,1
12,3,4.803938278384436,3,0
18,2,28.058656383971652,5,1
2,1,8.366287596322175,6,0
23,2,4.766770513724563,5,0
7,1,7.271539803166049,4,0
1,2,27.11243362414934,3,1
7,0,2.4136835886454437,5,0
12,2,9.136468173573206,6,0
12,0,10.169670082728189,4,0
0,0,0.559761166276786,2,0
5,3,3.2676026405601775,2,0
23,0,26.294639093447753,4,1
18,1,26.647216673701493,3,1
15,3,5.188464508326805,2,0
7,3,31.179296343321464,3,1
0,2,22.1618712192423,5,1
15,0,8.116888219995957,2,0
8,0,20.699099560650385,6,1
12,1,48.792164137351975,6,1
10,2,9.214200415514068,5,1
12,2,4.085542241893093,6,0
20,3,42.66230205684894,3,1
9,3,13.885433102610524,3,1
3,3,1.6684181329804944,6,0
5,1,12.75343082249989,1,0
6,1,10.414644522671953,4,0
4,3,29.026367169702738,0,1
10,2,11.347542096343775,4,0
12,1,4.420246525361528,6,0
18,2,16.888706967842467,3,1
22,2,11.732149971644818,3,1
9,0,3.9798999718884307,4,0
9,3,12.78664111727299,3,1
10,0,25.850490203056566,5,1
20,3,0.4348051650157254,2,0
6,3,14.94832540640364,3,1
17,2,6.452174389476985,6,0
3,3,5.193900074883047,6,0
1,2,7.478213388592337,4,0
13,2,6.278771885938528,4,0
12,3,26.778233513761627,4,1
11,2,4.819571719624312,6,0
6,2,19.816198576911876,1,1
1,2,1.4817300279208603,6,0
12,1,45.36085665934155,5,1
13,2,14.60548648617544,6,1
16,1,18.39933964553851,5,1
8,1,5.30816857725843,6,0
16,2,7.9678886560190545,6,0
7,2,3.7997582230217537,1,0
1,1,40.44243642799452,5,1
23,1,10.044520094969696,1,1
12,2,14.931961961197349,5,1
2,2,19.879232469802442,1,1
15,3,6.956890542036453,1,0
